Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
33.57,19.7,4,1.0,2.0,1.0,0.0,2.0,
29.87,19.9,5,1.0,,0.0,0.0,1.0,2.0
25.56,20.6,7,,2.0,1.0,,1.0,
15.83,12.7,4,1.0,,0.0,,2.0,0.0
29.01,20.0,7,,2.0,1.0,0.0,0.0,4.0
11.23,12.9,5,,,0.0,0.0,0.0,4.0
22.88,21.5,5,1.0,2.0,1.0,,2.0,3.0
14.09,17.6,4,2.0,,1.0,1.0,1.0,1.0
27.25,22.6,4,1.0,1.0,1.0,0.0,2.0,2.0
28.18,19.4,5,1.0,1.0,0.0,,1.0,3.0
17.24,16.4,7,,,1.0,0.0,1.0,4.0
34.9,14.4,5,1.0,,1.0,0.0,2.0,1.0
22.95,21.2,7,,0.0,1.0,1.0,2.0,4.0
8.06,21.5,5,0.0,1.0,1.0,0.0,1.0,0.0
14.37,15.3,4,2.0,2.0,0.0,1.0,0.0,0.0
28.86,20.6,4,1.0,1.0,1.0,,0.0,4.0
10.47,21.0,5,2.0,,1.0,,2.0,0.0
9.56,15.2,4,2.0,,0.0,1.0,2.0,0.0
22.12,15.2,7,,1.0,1.0,,0.0,
32.97,18.6,5,1.0,0.0,0.0,1.0,1.0,
25.27,20.0,7,,,1.0,1.0,2.0,3.0
10.32,22.4,7,,1.0,1.0,0.0,1.0,0.0
27.09,12.3,5,1.0,,1.0,0.0,0.0,
22.68,20.5,5,1.0,2.0,0.0,1.0,0.0,
19.12,22.6,7,,1.0,1.0,,1.0,4.0
8.03,19.3,5,0.0,,0.0,0.0,2.0,0.0
9.2,15.9,4,0.0,0.0,0.0,0.0,1.0,4.0
5.69,20.1,5,0.0,2.0,1.0,,1.0,3.0
13.98,16.8,4,2.0,,0.0,,2.0,1.0
10.07,15.3,7,,,0.0,,0.0,1.0
10.51,15.9,5,2.0,2.0,0.0,,0.0,1.0
10.96,20.7,4,2.0,2.0,1.0,1.0,0.0,
20.11,22.7,5,1.0,2.0,0.0,1.0,1.0,4.0
9.9,17.5,4,0.0,,1.0,0.0,1.0,3.0
7.15,23.4,5,0.0,1.0,1.0,0.0,1.0,4.0
30.43,14.4,4,1.0,,0.0,,1.0,2.0
5.31,19.8,4,0.0,2.0,1.0,0.0,2.0,3.0
27.87,16.2,7,,,0.0,0.0,0.0,4.0
26.3,20.3,5,1.0,0.0,1.0,0.0,1.0,3.0
8.5,18.8,5,0.0,0.0,0.0,1.0,2.0,0.0
21.12,16.5,7,,1.0,0.0,,1.0,0.0
7.5,15.8,5,0.0,0.0,0.0,,1.0,0.0
5.5,20.5,4,0.0,1.0,1.0,0.0,0.0,
15.99,22.3,7,,1.0,0.0,,0.0,4.0
15.91,19.3,5,2.0,1.0,1.0,1.0,2.0,3.0
23.27,23.9,4,1.0,1.0,0.0,0.0,1.0,4.0
16.31,19.2,7,,,1.0,,0.0,2.0
29.28,19.0,5,1.0,,0.0,,1.0,
13.94,23.4,5,2.0,1.0,0.0,,0.0,2.0
16.41,15.1,4,1.0,0.0,0.0,1.0,0.0,4.0
8.6,19.8,5,0.0,,1.0,1.0,0.0,1.0
20.03,19.8,5,1.0,1.0,1.0,,0.0,2.0
27.36,19.2,4,1.0,2.0,0.0,0.0,2.0,2.0
21.55,14.6,7,,2.0,1.0,1.0,0.0,
22.19,22.0,7,,1.0,1.0,1.0,2.0,3.0
23.94,13.6,7,,,1.0,,0.0,4.0
7.79,22.3,4,0.0,1.0,1.0,0.0,0.0,3.0
17.85,23.9,5,2.0,0.0,1.0,1.0,1.0,3.0
8.69,18.0,4,0.0,1.0,1.0,1.0,2.0,0.0
15.98,21.2,5,,2.0,0.0,0.0,1.0,4.0
6.11,21.9,4,0.0,,1.0,1.0,0.0,
5.77,17.6,4,0.0,,0.0,0.0,2.0,4.0
12.55,21.4,4,2.0,2.0,0.0,0.0,1.0,1.0
5.44,16.7,5,0.0,1.0,1.0,,2.0,1.0
17.64,20.1,4,2.0,2.0,0.0,,0.0,1.0
11.48,14.1,5,1.0,0.0,0.0,1.0,2.0,
32.01,18.4,4,1.0,,1.0,,1.0,0.0
6.06,13.6,5,0.0,1.0,0.0,1.0,2.0,0.0
16.0,21.9,7,,,0.0,,2.0,3.0
7.45,16.7,4,0.0,0.0,0.0,,2.0,
12.18,13.8,4,2.0,,1.0,,0.0,4.0
6.17,23.3,4,0.0,2.0,1.0,,0.0,1.0
18.24,15.7,4,1.0,,0.0,1.0,2.0,2.0
28.25,21.1,7,,0.0,0.0,,2.0,1.0
4.58,13.7,4,0.0,,0.0,,1.0,2.0
20.0,19.0,5,1.0,,1.0,0.0,0.0,2.0
29.58,20.0,7,,,0.0,,1.0,
29.58,22.3,5,1.0,,0.0,0.0,0.0,1.0
5.02,13.5,5,0.0,0.0,0.0,1.0,0.0,2.0
8.4,14.4,5,0.0,,0.0,0.0,2.0,3.0
29.79,19.1,4,1.0,,1.0,1.0,0.0,4.0
6.74,15.7,4,0.0,,0.0,1.0,2.0,3.0
4.55,18.1,5,0.0,2.0,0.0,1.0,0.0,0.0
19.79,21.7,5,,0.0,0.0,1.0,1.0,2.0
14.75,16.4,5,2.0,1.0,1.0,,0.0,4.0
6.09,22.2,5,0.0,0.0,1.0,1.0,0.0,
27.33,21.6,7,,1.0,1.0,1.0,0.0,4.0
26.34,21.7,5,1.0,0.0,1.0,,1.0,3.0
9.55,21.8,5,2.0,0.0,1.0,1.0,1.0,3.0
6.03,23.4,4,0.0,1.0,0.0,,2.0,
26.45,14.1,4,1.0,1.0,0.0,,1.0,0.0
18.7,23.8,5,1.0,,0.0,,1.0,3.0
5.41,20.8,4,0.0,2.0,0.0,,2.0,3.0
9.19,13.4,5,2.0,0.0,1.0,0.0,0.0,
4.62,20.2,4,0.0,2.0,1.0,0.0,2.0,1.0
13.89,19.4,5,2.0,2.0,1.0,1.0,0.0,0.0
16.99,18.9,5,2.0,,1.0,,0.0,0.0
6.63,16.2,5,0.0,0.0,0.0,1.0,2.0,0.0
22.36,18.3,5,1.0,2.0,0.0,,2.0,4.0
11.77,19.5,7,,0.0,1.0,1.0,2.0,3.0
9.44,12.1,4,2.0,,1.0,0.0,2.0,2.0
15.08,13.7,4,2.0,2.0,0.0,1.0,1.0,
8.34,17.1,5,2.0,2.0,1.0,1.0,2.0,3.0
22.25,23.2,5,1.0,,0.0,0.0,2.0,4.0
24.34,18.1,5,1.0,,1.0,0.0,0.0,1.0
9.3,17.5,4,2.0,2.0,1.0,,1.0,0.0
19.26,23.9,4,1.0,,0.0,,2.0,1.0
19.87,18.2,7,,0.0,0.0,,2.0,3.0
18.52,15.9,7,,2.0,0.0,,2.0,2.0
8.56,22.3,4,0.0,1.0,1.0,,2.0,0.0
12.62,12.9,4,1.0,0.0,0.0,0.0,1.0,4.0
12.86,14.8,7,,,0.0,1.0,2.0,3.0
24.06,23.4,4,1.0,,1.0,0.0,1.0,3.0
8.87,23.9,4,0.0,1.0,0.0,0.0,1.0,2.0
24.19,15.3,5,1.0,1.0,0.0,,1.0,2.0
21.91,14.5,4,1.0,2.0,1.0,,2.0,4.0
11.6,14.2,7,,1.0,0.0,,0.0,0.0
11.08,21.0,4,1.0,0.0,1.0,,2.0,2.0
9.07,13.8,4,0.0,2.0,0.0,1.0,2.0,1.0
5.74,18.8,5,0.0,2.0,0.0,1.0,1.0,3.0
9.67,13.2,4,0.0,1.0,0.0,,2.0,1.0
25.49,18.9,5,1.0,,0.0,0.0,2.0,
14.15,16.8,5,1.0,,1.0,,1.0,3.0
9.17,15.8,4,0.0,,0.0,1.0,0.0,4.0
26.05,20.5,7,,,0.0,,1.0,0.0
27.46,22.5,5,1.0,,0.0,0.0,2.0,3.0
13.29,20.6,4,1.0,1.0,1.0,1.0,2.0,3.0
16.39,23.4,5,,2.0,1.0,0.0,0.0,2.0
25.32,17.2,4,,,1.0,1.0,1.0,4.0
10.57,17.2,5,1.0,1.0,1.0,,1.0,
18.46,12.7,5,1.0,1.0,0.0,0.0,2.0,1.0
5.94,15.1,4,0.0,0.0,0.0,0.0,0.0,4.0
5.62,20.3,4,0.0,0.0,0.0,1.0,1.0,4.0
10.16,21.9,5,1.0,,1.0,0.0,0.0,
4.66,21.2,4,0.0,,1.0,1.0,0.0,
25.44,18.5,4,1.0,1.0,0.0,,2.0,0.0
19.35,19.5,7,,2.0,0.0,0.0,1.0,4.0
8.64,21.7,4,2.0,,1.0,,1.0,0.0
32.15,14.0,4,1.0,,0.0,0.0,0.0,1.0
4.75,19.5,4,0.0,2.0,1.0,1.0,1.0,3.0
14.23,15.8,4,1.0,,0.0,0.0,1.0,
13.1,15.7,7,,2.0,1.0,,0.0,1.0
17.99,12.1,4,1.0,,0.0,1.0,0.0,2.0
10.82,20.5,4,2.0,,1.0,1.0,1.0,1.0
8.36,23.9,4,2.0,,1.0,1.0,2.0,
14.1,20.2,5,2.0,,1.0,1.0,1.0,1.0
31.01,14.9,4,1.0,0.0,1.0,0.0,0.0,0.0
18.88,20.6,5,,2.0,1.0,0.0,1.0,2.0
27.73,19.0,7,,,0.0,1.0,1.0,4.0
15.56,23.4,4,2.0,2.0,1.0,0.0,2.0,4.0
34.02,20.5,4,1.0,,0.0,0.0,2.0,2.0
18.51,12.8,4,1.0,,1.0,0.0,2.0,
21.08,17.0,7,,0.0,0.0,0.0,2.0,0.0
28.78,12.2,7,,0.0,1.0,,1.0,
14.28,18.4,7,,,1.0,,1.0,0.0
23.23,23.2,4,1.0,,0.0,1.0,1.0,1.0
17.91,21.6,4,1.0,1.0,1.0,0.0,0.0,4.0
20.17,15.8,4,1.0,0.0,0.0,0.0,2.0,2.0
9.41,18.0,4,2.0,2.0,1.0,1.0,0.0,3.0
13.04,16.2,7,,,1.0,1.0,1.0,
13.46,17.2,7,,,1.0,,1.0,2.0
4.97,12.7,5,0.0,,1.0,1.0,1.0,0.0
6.91,23.3,5,0.0,,1.0,1.0,2.0,2.0
25.81,19.7,7,,2.0,1.0,0.0,2.0,4.0
12.02,17.1,5,1.0,0.0,1.0,0.0,0.0,3.0
15.68,18.4,4,1.0,,0.0,1.0,0.0,2.0
8.77,14.1,5,2.0,,0.0,0.0,0.0,1.0
9.6,12.7,5,2.0,1.0,1.0,0.0,1.0,1.0
13.92,22.6,7,,0.0,0.0,,0.0,2.0
9.96,19.2,4,0.0,2.0,1.0,0.0,0.0,3.0
5.47,13.9,4,0.0,1.0,0.0,0.0,2.0,2.0
16.83,22.3,4,1.0,,1.0,,0.0,1.0
22.15,17.1,4,1.0,0.0,0.0,1.0,2.0,4.0
9.48,21.8,5,2.0,0.0,0.0,1.0,2.0,
25.62,14.8,4,1.0,,0.0,0.0,0.0,2.0
19.7,16.9,5,1.0,0.0,1.0,,1.0,
13.72,18.4,4,1.0,,0.0,1.0,2.0,3.0
7.1,12.3,5,0.0,2.0,1.0,1.0,2.0,1.0
30.39,21.8,4,1.0,1.0,1.0,1.0,0.0,4.0
29.21,13.8,4,1.0,2.0,0.0,,2.0,0.0
8.34,22.2,5,2.0,2.0,0.0,,1.0,
13.76,19.3,7,,0.0,0.0,,0.0,2.0
6.4,12.7,4,0.0,,1.0,1.0,2.0,1.0
31.43,21.8,5,1.0,0.0,0.0,1.0,1.0,4.0
27.38,18.5,5,1.0,0.0,1.0,0.0,2.0,2.0
4.69,12.5,5,0.0,2.0,0.0,0.0,0.0,4.0
22.39,19.1,5,1.0,0.0,1.0,,1.0,
35.0,15.3,4,1.0,1.0,1.0,1.0,2.0,3.0
31.12,15.4,4,1.0,2.0,1.0,0.0,1.0,4.0
5.4,19.9,5,0.0,1.0,1.0,,2.0,3.0
10.11,12.8,7,,,0.0,,2.0,3.0
13.5,17.7,5,2.0,,1.0,0.0,0.0,0.0
12.97,20.0,4,2.0,2.0,1.0,1.0,0.0,1.0
22.03,12.4,4,,0.0,0.0,0.0,2.0,4.0
27.9,21.0,5,1.0,2.0,0.0,0.0,0.0,1.0
14.78,20.3,5,1.0,2.0,0.0,1.0,1.0,3.0
19.52,22.9,7,,,0.0,,2.0,2.0
32.35,18.6,4,1.0,2.0,0.0,0.0,0.0,2.0
16.51,21.4,5,1.0,0.0,0.0,1.0,2.0,0.0
20.6,17.4,4,1.0,0.0,0.0,1.0,2.0,4.0
28.84,19.0,4,1.0,,0.0,,1.0,3.0
8.14,15.9,4,0.0,1.0,0.0,1.0,1.0,3.0
5.66,16.4,5,0.0,0.0,0.0,0.0,1.0,4.0
12.69,20.6,4,1.0,,0.0,,2.0,4.0
9.95,23.0,4,2.0,1.0,0.0,,1.0,2.0
34.23,12.8,5,1.0,,1.0,0.0,0.0,2.0
16.18,18.6,5,2.0,2.0,1.0,0.0,0.0,0.0
6.03,15.4,5,0.0,0.0,0.0,0.0,2.0,0.0
9.33,13.9,4,2.0,2.0,1.0,0.0,2.0,
8.2,14.6,5,0.0,,0.0,1.0,1.0,2.0
25.02,22.5,7,,0.0,0.0,,1.0,1.0
15.42,22.4,7,,1.0,0.0,1.0,2.0,3.0
11.37,16.7,4,1.0,1.0,1.0,1.0,0.0,0.0
28.82,14.1,7,,,0.0,0.0,0.0,4.0
12.23,20.8,5,2.0,1.0,0.0,,0.0,
34.44,23.8,5,1.0,,1.0,1.0,2.0,0.0
33.71,20.3,4,1.0,1.0,1.0,,0.0,0.0
18.2,14.5,7,,0.0,1.0,1.0,2.0,4.0
31.75,12.9,5,1.0,1.0,1.0,0.0,1.0,
6.39,18.3,5,0.0,0.0,1.0,0.0,0.0,
5.12,19.6,5,0.0,0.0,0.0,,2.0,2.0
6.37,20.1,5,0.0,0.0,1.0,1.0,1.0,4.0
32.45,18.9,5,1.0,1.0,1.0,0.0,1.0,1.0
15.96,15.8,5,1.0,0.0,1.0,0.0,0.0,
13.96,13.0,5,2.0,0.0,1.0,1.0,1.0,
10.71,14.8,5,2.0,,0.0,,1.0,3.0
4.45,16.8,5,0.0,2.0,1.0,1.0,1.0,4.0
9.13,13.2,4,0.0,1.0,0.0,0.0,0.0,4.0
13.72,19.1,4,2.0,,0.0,1.0,2.0,
11.58,17.7,4,2.0,0.0,1.0,0.0,0.0,
14.28,16.7,4,1.0,0.0,0.0,1.0,1.0,4.0
23.85,21.6,4,1.0,1.0,1.0,,1.0,
6.34,21.6,4,0.0,2.0,0.0,0.0,1.0,1.0
6.98,20.7,4,0.0,,1.0,0.0,2.0,3.0
10.78,17.9,4,2.0,,1.0,1.0,1.0,4.0
32.75,15.3,5,1.0,0.0,1.0,0.0,1.0,3.0
16.42,21.0,7,,,1.0,,2.0,4.0
7.19,19.1,5,0.0,0.0,1.0,0.0,1.0,1.0
13.27,17.7,5,1.0,,0.0,0.0,2.0,0.0
15.32,12.7,4,1.0,,0.0,0.0,2.0,
12.18,22.2,7,,1.0,0.0,,0.0,4.0
34.2,20.2,4,1.0,0.0,0.0,,2.0,
15.56,17.0,4,2.0,0.0,1.0,0.0,0.0,0.0
23.86,23.8,4,,,1.0,0.0,1.0,1.0
8.26,18.5,5,0.0,1.0,0.0,,1.0,2.0
12.78,18.1,4,1.0,,0.0,,0.0,0.0
13.48,19.3,5,1.0,1.0,1.0,0.0,2.0,3.0
9.31,18.8,5,0.0,,1.0,0.0,0.0,2.0
29.7,22.8,5,1.0,2.0,1.0,1.0,2.0,2.0
11.73,12.5,4,2.0,,0.0,0.0,2.0,
14.53,22.6,7,,,1.0,,2.0,2.0
31.31,22.7,4,1.0,1.0,1.0,,1.0,3.0
23.42,23.3,4,1.0,,0.0,0.0,2.0,2.0
29.52,15.2,5,1.0,2.0,1.0,0.0,1.0,4.0
33.28,19.8,5,1.0,,1.0,0.0,1.0,
16.99,14.8,7,,1.0,0.0,1.0,0.0,0.0
23.97,14.2,4,1.0,,1.0,1.0,0.0,
15.69,14.2,4,1.0,,1.0,1.0,2.0,
28.04,17.7,4,1.0,2.0,1.0,,1.0,0.0
34.17,17.4,4,1.0,,0.0,1.0,0.0,4.0
21.96,23.0,7,,,1.0,0.0,2.0,1.0
11.82,23.2,4,1.0,2.0,0.0,,2.0,4.0
13.69,15.4,5,2.0,,1.0,,2.0,4.0
4.41,15.9,5,0.0,0.0,1.0,,1.0,2.0
22.06,23.8,5,1.0,0.0,1.0,0.0,2.0,
15.45,20.8,5,1.0,0.0,1.0,1.0,2.0,1.0
26.69,12.2,4,1.0,,0.0,1.0,0.0,4.0
8.86,14.0,4,0.0,,0.0,,1.0,4.0
27.3,15.8,5,1.0,1.0,1.0,0.0,0.0,3.0
13.82,18.0,4,1.0,2.0,1.0,,2.0,0.0
20.13,20.8,4,1.0,1.0,1.0,0.0,2.0,1.0
25.9,12.9,7,,,0.0,,0.0,4.0
5.12,21.6,4,0.0,,0.0,,1.0,1.0
9.46,23.6,5,0.0,1.0,1.0,1.0,0.0,0.0
13.35,19.8,4,1.0,,0.0,1.0,2.0,1.0
13.06,22.8,5,2.0,0.0,1.0,0.0,0.0,4.0
16.41,20.6,5,1.0,1.0,0.0,0.0,0.0,4.0
8.35,13.6,4,0.0,,1.0,0.0,2.0,4.0
27.11,17.9,4,1.0,,1.0,0.0,1.0,1.0
10.95,19.5,4,1.0,0.0,0.0,0.0,1.0,0.0
25.66,21.2,5,,,0.0,1.0,0.0,0.0
14.87,14.3,5,1.0,2.0,0.0,1.0,2.0,3.0
30.22,16.2,5,1.0,2.0,1.0,,0.0,0.0
24.86,17.2,4,1.0,,0.0,,2.0,1.0
29.72,16.3,5,1.0,,0.0,0.0,1.0,0.0
13.4,14.5,5,1.0,0.0,1.0,1.0,0.0,3.0
32.87,21.2,4,1.0,,1.0,0.0,2.0,0.0
10.78,17.6,5,1.0,2.0,1.0,1.0,1.0,
17.7,22.8,4,2.0,,1.0,,0.0,0.0
24.89,19.5,4,1.0,,0.0,0.0,1.0,1.0
28.07,22.6,5,,0.0,0.0,,1.0,0.0
12.83,21.6,7,,0.0,0.0,0.0,2.0,2.0
7.92,14.5,5,0.0,,1.0,1.0,0.0,0.0
10.02,19.3,5,2.0,1.0,0.0,0.0,1.0,0.0
12.89,13.8,7,,0.0,0.0,,0.0,
19.37,19.3,7,,,1.0,,2.0,0.0
11.15,12.9,4,1.0,0.0,1.0,,2.0,1.0
13.88,12.6,5,2.0,2.0,1.0,0.0,2.0,3.0
18.77,12.7,4,,,0.0,0.0,2.0,
28.26,13.4,7,,,1.0,,1.0,1.0
7.04,21.1,5,0.0,0.0,1.0,1.0,1.0,1.0
21.09,23.8,7,,,1.0,,1.0,3.0
12.46,23.5,5,2.0,,1.0,1.0,0.0,0.0
19.91,21.1,5,1.0,2.0,0.0,0.0,2.0,2.0
14.78,21.1,4,,,1.0,0.0,0.0,1.0
15.72,21.8,5,1.0,,1.0,,0.0,1.0
27.83,16.0,7,,,1.0,,1.0,2.0
14.14,13.9,5,2.0,0.0,0.0,1.0,0.0,
11.26,21.8,5,2.0,2.0,0.0,,2.0,3.0
24.11,13.8,5,1.0,0.0,0.0,0.0,2.0,2.0
14.09,21.3,4,1.0,2.0,0.0,0.0,2.0,4.0
19.44,22.1,7,,2.0,1.0,1.0,2.0,4.0
13.96,23.8,5,2.0,,0.0,1.0,2.0,0.0
13.22,15.3,7,,1.0,0.0,,1.0,1.0
32.72,12.4,5,1.0,0.0,0.0,1.0,0.0,
26.32,13.5,5,1.0,,1.0,1.0,0.0,2.0
21.21,15.9,4,1.0,,0.0,0.0,1.0,1.0
9.57,15.2,4,0.0,2.0,1.0,0.0,1.0,1.0
23.02,23.2,4,,,0.0,0.0,2.0,0.0
19.65,15.2,7,,,0.0,1.0,1.0,
32.7,20.3,4,1.0,0.0,1.0,,1.0,2.0
5.51,22.8,4,0.0,,0.0,0.0,2.0,1.0
13.84,22.8,5,2.0,2.0,1.0,0.0,2.0,1.0
28.05,14.8,4,1.0,2.0,1.0,1.0,0.0,3.0
26.88,13.0,4,1.0,,0.0,1.0,1.0,4.0
11.37,13.1,4,2.0,,0.0,0.0,0.0,4.0
25.01,22.3,4,1.0,0.0,0.0,,1.0,1.0
27.2,23.2,5,1.0,0.0,1.0,1.0,0.0,4.0
30.1,18.1,4,1.0,1.0,0.0,0.0,0.0,0.0
12.8,21.1,5,1.0,,1.0,,1.0,1.0
14.11,13.9,4,2.0,1.0,0.0,0.0,2.0,
8.48,19.5,5,0.0,,1.0,1.0,1.0,4.0
8.05,17.9,4,0.0,,0.0,,0.0,4.0
15.91,13.6,7,,0.0,0.0,,1.0,2.0
23.87,14.2,4,1.0,1.0,0.0,1.0,2.0,1.0
4.02,12.4,4,0.0,1.0,1.0,0.0,0.0,0.0
9.42,18.8,5,2.0,,1.0,,1.0,4.0
20.88,16.5,7,,1.0,1.0,0.0,2.0,3.0
32.48,21.8,5,1.0,0.0,1.0,1.0,2.0,3.0
29.42,15.5,4,1.0,2.0,1.0,1.0,0.0,1.0
10.59,21.9,4,2.0,,0.0,,0.0,
16.44,22.9,5,1.0,1.0,0.0,,0.0,3.0
25.98,19.5,7,,0.0,1.0,,1.0,2.0
18.5,17.8,4,1.0,1.0,0.0,,0.0,0.0
34.92,14.8,4,1.0,,0.0,0.0,2.0,0.0
32.23,16.0,5,1.0,1.0,0.0,1.0,1.0,0.0
7.05,15.1,5,0.0,0.0,1.0,1.0,2.0,1.0
24.79,23.8,5,1.0,1.0,0.0,,2.0,0.0
4.98,13.5,4,0.0,,0.0,0.0,1.0,
12.49,13.1,5,2.0,1.0,1.0,0.0,2.0,0.0
18.19,23.2,7,,1.0,1.0,,0.0,1.0
26.47,23.6,4,1.0,,1.0,1.0,2.0,4.0
9.8,14.8,4,0.0,,1.0,1.0,0.0,4.0
16.72,23.4,5,1.0,,0.0,1.0,0.0,0.0
20.81,17.8,4,1.0,2.0,0.0,1.0,1.0,3.0
11.15,23.6,5,1.0,,1.0,1.0,1.0,1.0
4.27,14.1,4,0.0,0.0,0.0,0.0,2.0,
31.23,16.3,5,1.0,0.0,1.0,1.0,2.0,0.0
34.91,23.8,5,1.0,,0.0,,1.0,1.0
14.7,21.7,5,2.0,,1.0,0.0,0.0,
11.13,15.7,7,,2.0,1.0,0.0,0.0,4.0
4.17,21.3,4,0.0,,1.0,0.0,1.0,2.0
7.86,17.6,5,0.0,2.0,1.0,1.0,2.0,4.0
28.99,15.5,7,,2.0,0.0,0.0,2.0,4.0
32.49,16.1,5,1.0,0.0,1.0,0.0,1.0,0.0
24.85,18.1,5,1.0,,0.0,1.0,2.0,2.0
15.35,20.0,5,2.0,,0.0,0.0,1.0,3.0
8.87,20.8,5,2.0,2.0,0.0,0.0,2.0,1.0
16.14,13.0,5,2.0,2.0,0.0,,2.0,
13.48,21.7,4,2.0,2.0,1.0,0.0,2.0,2.0
10.53,12.8,4,1.0,,1.0,0.0,2.0,0.0
17.44,13.2,4,1.0,,0.0,1.0,1.0,1.0
10.45,22.1,4,2.0,2.0,0.0,,0.0,4.0
10.67,19.7,4,1.0,,1.0,,0.0,0.0
8.3,23.7,5,2.0,1.0,0.0,,2.0,1.0
26.9,14.7,4,1.0,2.0,0.0,0.0,0.0,3.0
23.62,13.7,5,1.0,,1.0,1.0,1.0,3.0
15.97,19.2,5,1.0,0.0,1.0,0.0,1.0,0.0
24.07,14.3,4,1.0,2.0,1.0,,0.0,2.0
20.28,18.0,4,1.0,,0.0,,1.0,0.0
25.88,14.8,7,,0.0,0.0,,1.0,4.0
28.82,23.2,7,,1.0,1.0,,1.0,4.0
8.59,22.4,4,0.0,1.0,1.0,1.0,0.0,1.0
22.7,13.8,4,1.0,0.0,0.0,1.0,2.0,4.0
9.06,20.4,5,0.0,0.0,0.0,1.0,2.0,2.0
10.29,12.0,4,1.0,2.0,0.0,0.0,1.0,2.0
27.72,18.6,7,,2.0,0.0,,2.0,3.0
11.5,19.9,4,2.0,1.0,0.0,,0.0,2.0
12.97,12.1,5,1.0,,1.0,,0.0,2.0
11.51,19.5,4,1.0,2.0,1.0,1.0,1.0,2.0
16.53,22.6,4,2.0,,0.0,,2.0,0.0
19.41,19.9,5,1.0,2.0,0.0,,2.0,2.0
18.02,20.4,4,1.0,2.0,0.0,1.0,0.0,3.0
12.57,24.0,5,1.0,1.0,1.0,0.0,2.0,4.0
33.19,22.0,5,1.0,2.0,1.0,0.0,2.0,4.0
15.75,16.4,7,,0.0,0.0,0.0,0.0,1.0
24.95,14.1,4,1.0,2.0,0.0,1.0,2.0,0.0
23.99,15.4,4,1.0,,1.0,0.0,2.0,1.0
13.67,19.0,7,,2.0,1.0,,2.0,4.0
12.13,23.1,4,2.0,0.0,0.0,,0.0,0.0
19.27,18.7,4,1.0,2.0,1.0,1.0,2.0,1.0
14.44,15.8,4,2.0,2.0,1.0,1.0,2.0,4.0
5.23,23.2,4,0.0,1.0,1.0,1.0,1.0,1.0
26.53,12.9,5,1.0,0.0,0.0,0.0,0.0,4.0
16.69,20.9,4,2.0,1.0,1.0,1.0,1.0,4.0
17.99,23.1,7,,1.0,0.0,,2.0,4.0
15.82,20.9,5,2.0,2.0,0.0,0.0,1.0,4.0
21.17,20.2,4,1.0,,1.0,0.0,0.0,0.0
16.35,23.2,7,,,0.0,,2.0,3.0
28.99,20.2,7,,0.0,0.0,,0.0,0.0
14.36,16.9,7,,,1.0,,2.0,3.0
27.9,21.7,4,1.0,0.0,0.0,,0.0,
11.7,15.5,4,2.0,1.0,1.0,0.0,0.0,4.0
14.1,14.3,4,2.0,,0.0,1.0,1.0,3.0
12.08,21.9,4,1.0,,0.0,0.0,1.0,1.0
12.53,14.2,5,1.0,2.0,1.0,1.0,1.0,2.0
26.52,18.0,4,1.0,2.0,0.0,1.0,2.0,
28.32,20.0,7,,1.0,1.0,1.0,2.0,3.0
8.83,16.0,4,2.0,,1.0,0.0,2.0,2.0
15.32,22.1,4,2.0,1.0,0.0,0.0,2.0,2.0
25.25,15.3,7,,0.0,0.0,0.0,2.0,3.0
19.43,14.7,7,,,1.0,0.0,1.0,
7.37,17.0,5,0.0,2.0,1.0,0.0,0.0,4.0
17.03,20.4,5,1.0,,1.0,0.0,2.0,3.0
13.85,13.3,4,1.0,0.0,1.0,0.0,0.0,2.0
11.62,12.4,4,1.0,2.0,0.0,1.0,1.0,0.0
14.53,14.1,4,1.0,0.0,1.0,0.0,2.0,
19.78,22.3,4,1.0,0.0,0.0,1.0,0.0,0.0
16.71,22.6,4,2.0,,1.0,0.0,0.0,2.0
17.68,22.5,7,,0.0,1.0,0.0,1.0,0.0
28.57,12.2,4,,0.0,1.0,,2.0,2.0
28.87,19.5,4,1.0,2.0,0.0,,0.0,4.0
9.98,19.4,4,2.0,2.0,1.0,1.0,0.0,2.0
30.9,14.4,4,1.0,0.0,0.0,,2.0,0.0
33.66,13.3,4,1.0,2.0,1.0,1.0,2.0,0.0
5.6,15.4,5,0.0,1.0,0.0,0.0,2.0,0.0
16.14,12.6,5,2.0,,0.0,,0.0,4.0
13.32,12.4,4,1.0,,1.0,,1.0,1.0
17.99,13.9,4,1.0,1.0,1.0,,2.0,2.0
4.0,23.1,4,0.0,2.0,0.0,0.0,2.0,3.0
4.62,20.2,5,0.0,0.0,1.0,0.0,1.0,4.0
13.89,22.5,4,2.0,2.0,1.0,0.0,2.0,
25.96,21.9,7,,,0.0,,1.0,2.0
13.89,21.2,5,1.0,2.0,0.0,0.0,1.0,2.0
17.6,22.2,5,2.0,2.0,0.0,,1.0,2.0
16.06,15.1,5,1.0,1.0,0.0,0.0,2.0,4.0
16.27,12.5,4,2.0,0.0,1.0,,1.0,
29.98,21.3,7,,,0.0,,2.0,4.0
22.71,19.8,5,,0.0,1.0,1.0,2.0,1.0
21.6,23.6,4,1.0,,1.0,0.0,1.0,
12.17,12.7,5,,1.0,0.0,,2.0,1.0
11.09,19.0,5,1.0,,0.0,0.0,1.0,0.0
